venue_name,category,lat,lng,origin_district
Dond' Emilio,Restaurant,-12.066642470923366,-76.95657970463846,SANTA ANITA
Mr. Chen,Chinese Restaurant,-12.051363513709115,-76.96450013519431,SANTA ANITA
Mis Costillitas,BBQ Joint,-12.057215861440403,-76.97114743505574,SANTA ANITA
Premium Outlet,Boutique,-12.060647111964075,-76.95463749478456,SANTA ANITA
Entrepelotas Futbol Club,Soccer Field,-12.064088510212574,-76.96494458225467,SANTA ANITA
Restaurant  Pulpo Azul,Seafood Restaurant,-12.063895,-76.960567,SANTA ANITA
Roky's,Fried Chicken Joint,-12.054319849015373,-76.96410232735924,SANTA ANITA
La Diez - Hamburguesas,Burger Joint,-12.05219497826749,-76.96442127227783,SANTA ANITA
Patio de Comidas Mall Aventura Plaza,Food Court,-12.056854225431346,-76.97076455667049,SANTA ANITA
Cevicheria Sonia,Peruvian Restaurant,-12.069478839390223,-76.97513118461211,SANTA ANITA
Mercado de Productores - Santa Anita,Grocery Store,-12.041503061878915,-76.9472336769104,SANTA ANITA
Rustica,Restaurant,-12.056603408120118,-76.97137450853272,SANTA ANITA
KFC,Fast Food Restaurant,-12.056705283129391,-76.97080180918293,SANTA ANITA
El Meson,BBQ Joint,-12.053449159911718,-76.96180046624893,SANTA ANITA
Mercado Lampa de Oro,Farmers Market,-12.03627412577191,-76.96789645726649,SANTA ANITA
Claro Smart Center,Electronics Store,-12.05688981378865,-76.97073203942988,SANTA ANITA
Maestro,Hardware Store,-12.060513299085144,-76.96409466907784,SANTA ANITA
Ripley,Department Store,-12.056486741010696,-76.97029620307346,SANTA ANITA
Bembos,Burger Joint,-12.0569729443661,-76.97062162033343,SANTA ANITA
El Puerto del Monge,Seafood Restaurant,-12.06454649362804,-76.9653230923149,SANTA ANITA
Chifa Express,Chinese Restaurant,-12.057009554887243,-76.9705816057111,SANTA ANITA
Master Fitness,Gym,-12.06686644512701,-76.95954378337946,SANTA ANITA
Estadio Municipal de Santa Anita,Soccer Stadium,-12.033482904513153,-76.9619592546479,SANTA ANITA
La Bahía Secreta,Seafood Restaurant,-12.06500954554573,-76.96496861201254,SANTA ANITA
Cancha Deportiva Gol Center,Soccer Stadium,-12.062971484380679,-76.97727031038306,SANTA ANITA
Norky's,Fried Chicken Joint,-12.023762438084018,-76.97336626664068,SANTA ANITA
Peaje Ramiro Priale,Toll Booth,-12.031944489891483,-76.98843384184421,SANTA ANITA
via evitamiento,Bus Stop,-12.031774587998063,-76.99096722603956,SANTA ANITA
Comedor EMAPE,Coffee Shop,-12.06952688565547,-76.97232554222289,SANTA ANITA
Tambo Rural,Bakery,-12.413436354587391,-76.75644014442469,SANTA MARIA DEL MAR
Autódromo La Chutana,Racetrack,-12.398421378246436,-76.75248482878544,SANTA MARIA DEL MAR
Avícola Don Bruno,Deli / Bodega,-12.413452585866876,-76.75646960735321,SANTA MARIA DEL MAR
Autodromo La Chutana Zona Vip Club,Racetrack,-12.398557528477914,-76.75194350551074,SANTA MARIA DEL MAR
Hotel Kahunas,Hotel,-12.3856767262064,-76.78917268268182,SANTA MARIA DEL MAR
Playa Santa Rosa,Beach,-11.801505727431213,-77.17783391475677,SANTA ROSA
Yatch Club De Ancón | Playa,Harbor / Marina,-11.774547885801182,-77.17936000280739,SANTA ROSA
Playa Las Conchitas,Surf Spot,-11.766088326217101,-77.17189063570714,SANTA ROSA
Club Náutico El Dorado,Harbor / Marina,-11.775203,-77.181535,SANTA ROSA
El Loco del Ceviche,Seafood Restaurant,-12.146681021804822,-77.0073193656087,SANTIAGO DE SURCO
La Granja de Surco,Restaurant,-12.143981682962421,-77.00414540021028,SANTIAGO DE SURCO
Paseo la castellana,Park,-12.13623935701052,-77.00366151121185,SANTIAGO DE SURCO
Starbucks,Coffee Shop,-12.136379927296268,-77.00516865846213,SANTIAGO DE SURCO
El Potrero Fútbol Club,Soccer Field,-12.139483478305161,-77.00665261168403,SANTIAGO DE SURCO
Chicharronería Mara,Coffee Shop,-12.140633771426122,-77.00034848244803,SANTIAGO DE SURCO
Parque El Cabildo,Park,-12.141858064505785,-76.9933032989502,SANTIAGO DE SURCO
Tortas Gaby,Pastry Shop,-12.138956710875094,-76.9990852553445,SANTIAGO DE SURCO
La Salchipaperia,Hot Dog Joint,-12.139959315342264,-76.99974529519224,SANTIAGO DE SURCO
Veterinaria Surco Vet,Pet Store,-12.14344224054019,-77.00236795844707,SANTIAGO DE SURCO
Villa Chicken & Grill,Fried Chicken Joint,-12.140191294076045,-76.99883684238331,SANTIAGO DE SURCO
Parque Ecológico Loma Amarilla,Park,-12.138732374751482,-76.98672652244568,SANTIAGO DE SURCO
LWA - Boot Camp,Martial Arts School,-12.145721014542493,-76.99638026797597,SANTIAGO DE SURCO
Sanguchería El Primitivo,Burger Joint,-12.142967191061308,-76.98731328924072,SANTIAGO DE SURCO
El Enano,Sandwich Place,-12.140166,-76.98776,SANTIAGO DE SURCO
Pastipan,Bakery,-12.134562030835509,-77.01028903921744,SANTIAGO DE SURCO
Wong,Supermarket,-12.14292147384321,-76.99030646999046,SANTIAGO DE SURCO
Two Chefs,Burger Joint,-12.145912059311389,-76.98548864475713,SANTIAGO DE SURCO
La Carnicería de Tito,Butcher,-12.130424619388734,-77.01881004984773,SANTIAGO DE SURCO
Parque Los Cibeles,Park,-12.129711722187341,-77.00296998023987,SANTIAGO DE SURCO
Parque Francisco de Zela,Park,-12.125515965813465,-77.00772285461426,SANTIAGO DE SURCO
Villa Sport Club,Soccer Field,-12.125536944759562,-77.00523376464844,SANTIAGO DE SURCO
Sanguchería El Chinito,Burger Joint,-12.135650902683942,-76.98382476842811,SANTIAGO DE SURCO
Polleria El Real Sabor,Food,-12.210728717518288,-76.9382734149155,VILLA EL SALVADOR
Parque Zonal Huascar,Park,-12.23122884039118,-76.92854404449463,VILLA EL SALVADOR
Fusión Mediterránea,Pizza Place,-12.202767231524824,-76.94723858518215,VILLA EL SALVADOR
Cineplanet,Movie Theater,-12.203027129251943,-76.9330233335495,VILLA EL SALVADOR
La Mariscala,Seafood Restaurant,-12.194544544283918,-76.93440336930817,VILLA EL SALVADOR
plazaVea,Supermarket,-12.202599,-76.933324,VILLA EL SALVADOR
Estadio Iván Elías Moreno,Soccer Stadium,-12.220211385056531,-76.93540502597722,VILLA EL SALVADOR
Chifa When Wha,Chinese Restaurant,-12.207807772317501,-76.93851663701828,VILLA EL SALVADOR
Don Belisario,BBQ Joint,-12.220346896437334,-76.92897852460712,VILLA EL SALVADOR
Parque Industrial de Villa El Salvador,Furniture / Home Store,-12.200332518756705,-76.93500548974868,VILLA EL SALVADOR
Sodimac Villa  El Salvador,Furniture / Home Store,-12.194314658637627,-76.93584957884032,VILLA EL SALVADOR
Rosen Outlet,Furniture / Home Store,-12.198898289363989,-76.93560197997644,VILLA EL SALVADOR
Maestro,Hardware Store,-12.19391332304123,-76.93850871249123,VILLA EL SALVADOR
Plaza de la Mujer,Plaza,-12.208254555595241,-76.93975567817687,VILLA EL SALVADOR
av. mariategui con av. separadora industrial,Trail,-12.217373757606637,-76.92940059064271,VILLA EL SALVADOR
Tottus,Grocery Store,-12.204256923924667,-76.92807225330016,VILLA EL SALVADOR
Club Parque zonal huayna capac,Soccer Field,-12.202095911538954,-76.94512761008717,VILLA EL SALVADOR
Centro Comercial 24 de Junio,Market,-12.20202417518213,-76.94531423265376,VILLA EL SALVADOR
Pizzeria D'Camila,Pizza Place,-12.171204193234162,-76.93094730377197,VILLA MARIA DEL TRIUNFO
Cementerio Nueva Esperanza,Cemetery,-12.164201924389038,-76.91988405549559,VILLA MARIA DEL TRIUNFO
Estación San Juan,Light Rail Station,-12.156942131327323,-76.96693050946445,VILLA MARIA DEL TRIUNFO
Ms 26 De Noviembre,Food & Drink Shop,-12.168051,-76.919174,VILLA MARIA DEL TRIUNFO
Santa Alitas,Mexican Restaurant,-12.172082,-76.96678,VILLA MARIA DEL TRIUNFO
Constructora Lasage SAC,Construction & Landscaping,-12.16757,-76.91661,VILLA MARIA DEL TRIUNFO
Mercado de La Perla,Shopping Mall,-12.068501526692001,-77.12451382967745,CALLAO
"Complejo Deportivo ""Costanera Sport""",Soccer Field,-12.073116869593214,-77.1232721404407,CALLAO
Coliseo Miguel Grau,Stadium,-12.058312200503375,-77.11808612252837,CALLAO
Boulevard Santa Rosa,Plaza,-12.066539679626539,-77.1190918792169,CALLAO
Isla San Lorenzo,Harbor / Marina,-12.069854497514939,-77.18078643003228,CALLAO
Sara's Heladería Cafetería,Coffee Shop,-12.057763049379625,-77.11452358167595,CALLAO
El Cilindro de Janel,BBQ Joint,-12.069156646728516,-77.11457824707031,CALLAO
Port Del Callao,Boat or Ferry,-12.051774748255756,-77.14442404309166,CALLAO
Ripley Max,Department Store,-12.048029483456265,-77.11174964904785,CALLAO
Patio de comidas Minka,Food Court,-12.048960116276172,-77.11106381330566,CALLAO
Media Luna Restaurante,Seafood Restaurant,-12.048464589649594,-77.11111170223964,CALLAO
Campo deportivo SIMA,Soccer Field,-12.067461340484721,-77.11278749943133,CALLAO
Freskos,Seafood Restaurant,-12.04831331615039,-77.1113471474165,CALLAO
Amara Hotel,Hotel,-12.069887742882313,-77.11144454498472,CALLAO
Palmetto Hotel La Perla,Hotel,-12.069966897519196,-77.11075339519552,CALLAO
La Perla Marina,Seafood Restaurant,-12.069048463340827,-77.1097869026241,CALLAO
Sara Sara,Seafood Restaurant,-12.047682406901032,-77.11066348923875,CALLAO
Terminal Pesquero,Fish Market,-12.047248,-77.110739,CALLAO
Parque Thomas Bata,Park,-12.06824552649746,-77.1083385567449,CALLAO
Malecón Wiesse-La Punta,Harbor / Marina,-12.070502609688317,-77.16039363267261,CALLAO
Gimnasio La Punta,Gym / Fitness Center,-12.073163755217893,-77.16357586963437,CALLAO
Parque Apacheta,Soccer Field,-12.065921907919089,-77.10138033615539,CALLAO
McDonald's,Fast Food Restaurant,-12.056504312726842,-77.10214264127643,CALLAO
Otto Grill,BBQ Joint,-12.056587038469976,-77.1021197073543,CALLAO
Chifa Barco Petit,Chinese Restaurant,-12.067156650430977,-77.15750813484192,CALLAO
Parque Las Piletas,Park,-12.06721120953485,-77.09983053100792,CALLAO
Rodizio,Steakhouse,-12.075365515498529,-77.09824670501494,CALLAO
Encuentro Marino Restaurante,Seafood Restaurant,-12.068617165854466,-77.09812704197127,CALLAO
Parque De Las Naciones,Park,-12.073854755430865,-77.10014575574755,CALLAO
Chifa Chang Wa,Chinese Restaurant,-12.06986698619965,-77.09500084240544,CALLAO
Restaurante El Tronco,Peruvian Restaurant,-12.073113104912158,-77.1024440708249,CALLAO
Sopranos,Karaoke Bar,-12.075313483210522,-77.09829600117163,CALLAO
Rodizio,Steakhouse,-12.056284095258464,-77.09765645349475,CALLAO
D'millie,Bakery,-12.071955061126143,-77.09904819623056,CALLAO
Parque Precursores,Park,-12.069060284224843,-77.10111059698926,CALLAO
La Salchipaperia,Fast Food Restaurant,-12.071838949477838,-77.09871434469788,CALLAO
Bodytech,Gymnastics Gym,-12.063001879890145,-77.09797382354736,CALLAO
PRIMAX,Gas Station,-12.06716674460988,-77.09720672583742,CALLAO
Sanguchon Campesino,Sandwich Place,-12.066778080915288,-77.09757227018582,CALLAO
Buffet Marino Marejada,Buffet,-12.0684884763978,-77.09775566541887,CALLAO
De La Noire,Restaurant,-12.059242018269899,-77.09751074948923,CALLAO
Roky's,BBQ Joint,-12.075046422023131,-77.098489868915,CALLAO
Roky's,Fried Chicken Joint,-12.05585701366768,-77.09766606189434,CALLAO
"Sara Sara, Mercado Av. Venezuela",Seafood Restaurant,-12.061673535145443,-77.09649173062749,CALLAO
Rocoto & Limón,Peruvian Restaurant,-12.055397702611975,-77.10166198813228,CALLAO
KFC,Fast Food Restaurant,-12.050217117055366,-77.09868572701137,CALLAO
La Gran Estacion,Burger Joint,-12.056015044903978,-77.09779273498178,CALLAO
Parque Quiñones,Park,-12.073177834672853,-77.09528857882685,CALLAO
Wimbledon Hotel,Motel,-12.08276846450645,-77.10197496731331,CALLAO
Parque Simon Bolivar,Playground,-12.079259295236358,-77.09850870680233,CALLAO
Chifa Fong Seng,Chinese Restaurant,-12.077778368647591,-77.09639357573425,CALLAO
Norky's,Restaurant,-12.074526553633447,-77.09984293307144,CALLAO
Chifa Kuo Seng,Asian Restaurant,-12.069602434137723,-77.09504203052322,CALLAO
Cevicheria Fabian,Seafood Restaurant,-12.069296605550488,-77.09741260596795,CALLAO
av precursores con av faucett,Trail,-12.068620497001774,-77.09785120078155,CALLAO
Club de Regatas Unión,Harbor / Marina,-12.067397960882527,-77.15848445892334,CALLAO
Inkafarma,Pharmacy,-12.069036345600031,-77.16103394441807,CALLAO
TFS PERU ESCUELA DE DANZA,Dance Studio,-12.076915098628506,-77.09491766848419,CALLAO
Fabian,Seafood Restaurant,-12.0726669322377,-77.094395884719,CALLAO
El Jibarito,Seafood Restaurant,-12.059152109051995,-77.09746501265445,CALLAO
Vista Del Sol Hotel,Motel,-12.059818637417745,-77.09720709208155,CALLAO
Centro Comercial Plaza Bellavista,Shopping Mall,-12.06199846993543,-77.09653617793033,CALLAO
Makro,Warehouse Store,-12.050839351969175,-77.09873861668788,CALLAO
Plaza de Armas de Ciudad Deporte,Park,-11.890102661165722,-77.11743434273043,VENTANILLA
Variante de Pasamayo,Trail,-11.729490972158022,-77.16932960177654,ANCON
El Paraiso de Huachipa,Campground,-12.01810459298079,-76.95070459403775,ATE
Paradero Pista Nueva,Bus Station,-12.041182244255117,-76.93458344302121,ATE
Asociación Okinawense del Perú,General Entertainment,-12.050383310363987,-76.94388301719229,ATE
Estadio Monumental,Soccer Stadium,-12.056228,-76.93588,ATE
Il Monello,Italian Restaurant,-12.062922795779192,-76.94590537315491,ATE
Panadería Tolentino,Bakery,-12.060628886247288,-76.94193827165232,ATE
Livian,Ice Cream Shop,-12.06455226126643,-76.94528609862023,ATE
El Cevichón (Cevichón),Seafood Restaurant,-12.051071,-76.943261,ATE
Las Tinajas Chicken & Grill,Fried Chicken Joint,-12.066059511160265,-76.94231468622263,ATE
Lenka's,Coffee Shop,-12.062705951250436,-76.94872432571292,ATE
Cviche 69,Peruvian Restaurant,-12.062634874426271,-76.94951759291634,ATE
La Hacienda MonteRico Grande,Restaurant,-12.061357199171638,-76.94914514184251,ATE
Dr. Gym,Gym,-12.061609158572441,-76.94423122058299,ATE
Instituto Geofísico del Perú,Planetarium,-12.055124,-76.94454,ATE
Lenka'S,Burger Joint,-12.065579192116532,-76.94452395203373,ATE
Restaurant Lamas,Latin American Restaurant,-12.057544007118578,-76.9412727550568,ATE
Las Canastas,Fried Chicken Joint,-12.06739456968112,-76.94343761658949,ATE
El Carmelo,South American Restaurant,-12.0575491635103,-76.94380117511626,ATE
Chifa Zhong Yi,Asian Restaurant,-12.06076786327272,-76.94263359284453,ATE
Mapes Burger,Burger Joint,-12.063269337784705,-76.94572187395455,ATE
Explanada del Estadio Monumental,Concert Hall,-12.057472299010167,-76.93672742532367,ATE
Pick Smart,Burger Joint,-12.061268033184172,-76.94174678560209,ATE
Sanguchon Campesino,Sandwich Place,-12.065551257131379,-76.94222314547447,ATE
Tradiciones Chiclayanas,Peruvian Restaurant,-12.062668286895402,-76.94904206737874,ATE
Chifa El Sol,Chinese Restaurant,-12.061412036135748,-76.94371323032595,ATE
Mariscos Chin Chin,Seafood Restaurant,-12.05160347953774,-76.94299304056089,ATE
Panadería Crocante,Bakery,-12.062399054106429,-76.94583784600891,ATE
Parque Santa Cruz,Park,-12.057283229070913,-76.94277651680305,ATE
El molinero (la molina),Seafood Restaurant,-12.062747109644242,-76.9494711525089,ATE
Inkafarma,Pharmacy,-12.062450880304452,-76.94582300374712,ATE
Trigo del Alba,Bakery,-12.067682375725505,-76.93645169217027,ATE
Don Wichy 🍔,Burger Joint,-12.06887839802139,-76.93790913180501,ATE
Comedor Sede Central BCP,Restaurant,-12.069506485489294,-76.93622097619746,ATE
Villa Chicken,Fried Chicken Joint,-12.063069772856824,-76.95093980616852,ATE
Aquapark,Water Park,-12.012289612125631,-76.9478988647461,ATE
La 5ta Estación,Breakfast Spot,-12.06461317869896,-76.95197056302825,ATE
Pollos Solis,Fried Chicken Joint,-12.042148399250356,-76.9275378615919,ATE
Cafeteria Backus,Coffee Shop,-12.042135,-76.927742,ATE
Pack Plast Envolturas SAC,Factory,-12.0116669,-76.9204371,ATE
La Granja Azul,Peruvian Restaurant,-12.033248503203339,-76.8857681254167,ATE
El Trébol Restaurant Recreo Turístico,Fried Chicken Joint,-12.02201531696633,-76.88278673054224,ATE
Promart - Santa Clara,Furniture / Home Store,-12.015598739156514,-76.88688818597281,ATE
"Restaurant ""Donde Walter""",Restaurant,-12.01628045655044,-76.88322508317104,ATE
Granja Azul Golf Club,Farm,-12.033011512947096,-76.88660133721166,ATE
Dunkin',Donut Shop,-12.015423202025831,-76.88644934068097,ATE
plazaVea,Grocery Store,-12.015642968459897,-76.88602683077964,ATE
Kenko Disco,Bar,-12.016500206077177,-76.88507991064562,ATE
Mis Costillitas,BBQ Joint,-12.015468516729232,-76.88660278996939,ATE
Cineplanet,Multiplex,-12.01530128240713,-76.88563226578457,ATE
Bembos,Burger Joint,-12.015287486080531,-76.88555963094245,ATE
Rinconcito Ayacuchano Carapongo,Peruvian Restaurant,-12.007193315462455,-76.88446773912808,ATE
Patio de Comidas Real Plaza Santa Clara,Fast Food Restaurant,-12.015310728247005,-76.88545854388711,ATE
"Hotel Thunderbird ""El Pueblo""",Hotel,-12.034299312047727,-76.881954789696,ATE
Toboganes Grill,Steakhouse,-12.03564,-76.883482,ATE
La Cava,Bar,-12.03542139797437,-76.88128697685134,ATE
Restaurant El Molino De Santa Clara,Breakfast Spot,-12.035411362007427,-76.88106306812895,ATE
Polvos Azules Restaurant,Restaurant,-12.035564,-76.881017,ATE
Bar Marino,Seafood Restaurant,-12.036285711710867,-76.88187246845911,ATE
Centro De Convenciones - El pueblo,Restaurant,-12.036080485347625,-76.88143335001392,ATE
Cremoladas Angélica,Ice Cream Shop,-12.068738761495853,-76.94282032853984,ATE
Amore,Bistro,-12.07288,-76.944299,ATE
Nikko,Seafood Restaurant,-12.072881174038123,-76.94401946227435,ATE
Parque Tupac,Restaurant,-12.068399124092966,-76.94300159350703,ATE
Huancahuasi,Peruvian Restaurant,-12.069190137055674,-76.9428455842412,ATE
Parque Ramón Castilla,Park,-12.067477859153092,-76.95079252530942,ATE
Subway,Sandwich Place,-12.06985521514976,-76.95123219775938,ATE
Dulce Mordida,Pastry Shop,-12.069853,-76.94212,ATE
Chifa Bu Bu Gao,Chinese Restaurant,-12.06881079068702,-76.94955489748342,ATE
Micalo,Seafood Restaurant,-12.06864446695143,-76.94701070289224,ATE
Puerto Mancora,Seafood Restaurant,-12.067501978731185,-76.94493300979481,ATE
Parque Hispanoamérica,Park,-12.07220467648102,-76.94526921819705,ATE
Parque José del Carmen Marín Arista,Park,-12.067456570481509,-76.95076121002963,ATE
Coffee Break,Coffee Shop,-12.071409229831648,-76.9413979129464,ATE
Huaca Melgarejo,Historic Site,-12.072393586756712,-76.9453536202897,ATE
Mr. Chino,Chinese Restaurant,-12.072879744402181,-76.94248440932418,ATE
Macartur,Sandwich Place,-12.072879043703766,-76.94201537262427,ATE
Pardos Chicken,Fried Chicken Joint,-12.068714934987531,-76.94865900458592,ATE
"Wayro, Papas Rellenas",Fast Food Restaurant,-12.069672986273002,-76.94254127759362,ATE
Chifa Mei Wei Too,Chinese Restaurant,-12.068150283743446,-76.9431632930859,ATE
Itsuka - Family Restaurant,Restaurant,-12.070591694109853,-76.94190968626171,ATE
Tumbes Mar,Seafood Restaurant,-12.072841429760768,-76.94217627788112,ATE
Sr. Jamón,Breakfast Spot,-12.068911279520929,-76.94294532436984,ATE
Hikari,Fried Chicken Joint,-12.070866170243496,-76.94178243303843,ATE
Luna de Miel,Seafood Restaurant,-12.069957527958742,-76.94250318678067,ATE
Caja China Criolla Restobar,Restaurant,-12.069639658317408,-76.94224137584834,ATE
El Escondite del Gordo,Seafood Restaurant,-12.069459752571177,-76.94257263626828,ATE
Chifa Pagoda,Chinese Restaurant,-12.067995990195547,-76.94725513458252,ATE
Mercado Santa Rosa,Farmers Market,-12.067470333425321,-76.95075885409051,ATE
Panadería Santa Patricia,Bakery,-12.07081497005032,-76.94185643330201,ATE
Parque Las Carmelitas,Park,-12.06218469833891,-76.95290169346129,ATE
Calle Vulcano,Clothing Store,-12.060279383478465,-76.95516074671545,ATE
Lago Azul Restaurant y Cevicheria,Seafood Restaurant,-12.016844,-76.92323,ATE
El Pillo,BBQ Joint,-12.037174974131597,-76.87919581763212,ATE
Santa Anita,Park,-12.03753,-76.95546,ATE
La Fogata,Peruvian Restaurant,-11.914645299365025,-77.05004031408517,CARABAYLLO
Mercado Tres Regiones (Ex El Tambo),Market,-11.885209795162359,-77.02381665589711,CARABAYLLO
CEVICHERIA PUERTO HUACHANO,Seafood Restaurant,-11.904657958893678,-77.05820728743896,CARABAYLLO
MAKRO COMAS,Department Store,-11.909883462254234,-77.05697833978951,CARABAYLLO
Parque 7 de Agosto,Park,-11.91291113264288,-77.05672463725028,CARABAYLLO
Cortijo,Pool,-11.918226497726511,-77.06123108986274,CARABAYLLO
Ripley,Department Store,-11.927023649726515,-77.04295635223389,CARABAYLLO
Las 3 ruedas,Pool,-11.900279455039803,-77.06766948648635,CARABAYLLO
Campo Deportivo Leao Butron,Soccer Field,-11.917965434599855,-77.06072617940852,CARABAYLLO
Peloteropolis(Escuela de Fútbol Leao Butrón),Soccer Stadium,-11.91806,-77.06081,CARABAYLLO
Placacentro Masisa Puente Piedra,Furniture / Home Store,-11.903802810580956,-77.06796526908875,CARABAYLLO
Villa Chepita Royal,Pool,-11.912797470820742,-77.07467929498067,CARABAYLLO
Chila Liko,Chinese Restaurant,-11.900076202805877,-77.0319520234817,CARABAYLLO
